<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,15,20190603,193000,274.4800000,274.5300000,273.8300000,273.9200000,2853958
US1.SPY,15,20190603,194500,273.9250000,274.3600000,273.7400000,274.1500000,2642833
US1.SPY,15,20190603,200000,274.1400000,274.5200000,274.0100000,274.0300000,1670687
US1.SPY,15,20190603,201500,274.0300000,274.6400000,273.6800000,274.5871000,1836068
US1.SPY,15,20190603,203000,274.5800000,275.8300000,274.1600000,274.8700000,3806310
US1.SPY,15,20190603,204500,274.8500000,274.8600000,273.6900000,274.3300000,3490109
US1.SPY,15,20190603,210000,274.3300000,275.1000000,274.1500000,274.9200000,1956714
US1.SPY,15,20190603,211500,274.9200000,275.5000000,274.7000000,275.0800000,1941943
US1.SPY,15,20190603,213000,275.0600000,275.2200000,274.7400000,274.9200000,1315027
US1.SPY,15,20190603,214500,274.9200000,275.2100000,274.2000000,274.4600000,1799425
US1.SPY,15,20190603,220000,274.4700000,274.6000000,273.7500000,274.0200000,2154914
US1.SPY,15,20190603,221500,274.0200000,274.0800000,273.1900000,273.8800000,3601373
US1.SPY,15,20190603,223000,273.8800000,274.4600000,273.3200000,273.5900000,3613136
US1.SPY,15,20190603,224500,273.6000000,273.8500000,273.0900000,273.7500000,4039857
US1.SPY,15,20190603,230000,273.7600000,274.8600000,273.5100000,274.5100000,6065893
US1.SPY,15,20190603,231500,274.5100000,274.5800000,274.5100000,274.5600000,15853
US1.SPY,15,20190604,164500,277.1200000,277.6400000,276.7450000,276.9100000,4627871
US1.SPY,15,20190604,170000,276.9200000,277.3300000,276.6200000,277.0700000,3379877
US1.SPY,15,20190604,171500,277.0700000,277.2200000,276.6800000,277.1600000,2752359
US1.SPY,15,20190604,173000,277.1600000,278.2500000,277.1600000,278.0400000,3367188
US1.SPY,15,20190604,174500,278.0500000,278.2300000,277.7800000,277.9100000,2164138
US1.SPY,15,20190604,180000,277.9050000,278.1200000,277.4500000,278.1100000,2253515
US1.SPY,15,20190604,181500,278.1100000,278.7700000,277.9300000,278.5700000,2496521
US1.SPY,15,20190604,183000,278.5700000,279.0900000,278.5000000,278.9500000,2346273
US1.SPY,15,20190604,184500,278.9600000,279.1800000,278.8000000,279.1500000,2013283
US1.SPY,15,20190604,190000,279.1500000,279.3500000,279.0300000,279.1350000,1646017
US1.SPY,15,20190604,191500,279.1400000,279.2300000,278.7415000,278.8503000,1843709
US1.SPY,15,20190604,193000,278.8500000,278.9700000,278.7000000,278.9300000,951178
US1.SPY,15,20190604,194500,278.9400000,279.0800000,278.6700000,279.0800000,982859
US1.SPY,15,20190604,200000,279.0700000,279.7262000,279.0100000,279.4500000,1859531
US1.SPY,15,20190604,201500,279.4500000,279.6400000,279.2600000,279.3800000,1319672
US1.SPY,15,20190604,203000,279.3800000,279.5400000,279.1100000,279.5200000,1477220
US1.SPY,15,20190604,204500,279.5300000,279.7300000,279.3600000,279.5300000,1728858
US1.SPY,15,20190604,210000,279.5300000,279.8400000,279.4500000,279.7850000,1421759
US1.SPY,15,20190604,211500,279.7800000,279.8400000,279.4400000,279.4900000,1264366
US1.SPY,15,20190604,213000,279.4900000,279.5635000,279.2700000,279.5200000,1453345
US1.SPY,15,20190604,214500,279.5201000,279.6300000,279.3100000,279.5900000,1306693
US1.SPY,15,20190604,220000,279.5900000,279.6300000,279.3100000,279.3334000,1048657
US1.SPY,15,20190604,221500,279.3400000,279.9200000,279.3200000,279.8301000,1744774
US1.SPY,15,20190604,223000,279.8400000,279.9500000,279.6900000,279.9500000,1776411
US1.SPY,15,20190604,224500,279.9400000,279.9600000,279.6700000,279.8100000,2445493
US1.SPY,15,20190604,230000,279.8050000,280.6800000,279.7300000,280.5600000,8490336
US1.SPY,15,20190604,231500,280.5500000,280.5500000,280.4900000,280.4900000,1427687
US1.SPY,15,20190605,164500,282.3300000,282.3900000,281.5400000,281.5500000,3814626
US1.SPY,15,20190605,170000,281.5500000,281.8200000,281.0800000,281.8175000,3526204
US1.SPY,15,20190605,171500,281.8200000,282.0700000,281.1600000,281.4000000,2146304
US1.SPY,15,20190605,173000,281.4100000,281.6600000,281.0700000,281.1300000,2197791
US1.SPY,15,20190605,174500,281.1400000,281.2400000,280.6600000,280.9800000,2571791
US1.SPY,15,20190605,180000,280.9800000,281.0700000,280.3200000,280.8249000,2281935
US1.SPY,15,20190605,181500,280.8300000,281.3325000,280.6600000,281.2100000,1771605
US1.SPY,15,20190605,183000,281.2100000,281.8000000,281.0100000,281.7301000,1986149
US1.SPY,15,20190605,184500,281.7350000,281.9050000,281.5441000,281.6000000,2442786
US1.SPY,15,20190605,190000,281.6000000,281.9100000,281.4200000,281.8750000,1325059
US1.SPY,15,20190605,191500,281.8800000,282.0100000,281.4600000,281.5000000,1755723
US1.SPY,15,20190605,193000,281.5100000,282.0700000,281.3800000,282.0000000,1960386
US1.SPY,15,20190605,194500,282.0000000,282.0300000,281.4500000,281.9850000,2118019
US1.SPY,15,20190605,200000,281.9800000,282.2400000,281.8700000,281.9800000,1223348
US1.SPY,15,20190605,201500,281.9700000,282.5300000,281.9700000,282.3550000,1622878
US1.SPY,15,20190605,203000,282.3600000,282.5800000,282.2601000,282.4700000,1110206
US1.SPY,15,20190605,204500,282.4650000,282.6400000,282.3100000,282.5950000,1140609
US1.SPY,15,20190605,210000,282.5850000,282.6500000,282.2500000,282.4884000,1348505
US1.SPY,15,20190605,211500,282.4800000,282.7400000,282.2600000,282.5550000,1192612
US1.SPY,15,20190605,213000,282.5600000,282.5700000,282.3500000,282.4700000,794655
US1.SPY,15,20190605,214500,282.4600000,282.6400000,282.4400000,282.4900000,864230
US1.SPY,15,20190605,220000,282.4800000,282.5600000,282.1100000,282.2550000,1350850
US1.SPY,15,20190605,221500,282.2500000,282.4700000,282.1600000,282.4150000,729656
US1.SPY,15,20190605,223000,282.4100000,282.5800000,282.2800000,282.3941000,1247159
US1.SPY,15,20190605,224500,282.4000000,282.4300000,281.7500000,282.4000000,3029487
US1.SPY,15,20190605,230000,282.4000000,282.9900000,282.3900000,282.8500000,6822299
US1.SPY,15,20190605,231500,282.8600000,282.9600000,282.8600000,282.8700000,1538372
US1.SPY,15,20190606,164500,283.6800000,283.6900000,283.1100000,283.2900000,539108
US1.SPY,15,20190606,170000,283.1100000,283.4300000,282.8400000,282.8600000,1712836
US1.SPY,15,20190606,171500,282.8550000,283.2800000,282.8400000,283.1200000,1361889
US1.SPY,15,20190606,173000,283.1200000,283.2000000,282.6200000,282.6300000,1605988
US1.SPY,15,20190606,174500,282.6400000,283.5000000,282.5700000,283.3500000,1847717
US1.SPY,15,20190606,180000,283.3600000,283.5700000,283.1900000,283.2800000,1360115
US1.SPY,15,20190606,181500,283.2711000,283.6300000,283.0800000,283.5900000,1200869
US1.SPY,15,20190606,183000,283.5800000,283.8300000,283.5250000,283.7500000,1568064
US1.SPY,15,20190606,184500,283.7600000,283.8900000,283.3400000,283.3800000,1513669
US1.SPY,15,20190606,190000,283.3900000,283.6700000,282.9800000,283.1900000,2053696
US1.SPY,15,20190606,191500,283.1901000,283.4400000,283.1050000,283.3250000,964511
US1.SPY,15,20190606,193000,283.3100000,283.5300000,283.2600000,283.4000000,813292
US1.SPY,15,20190606,194500,283.3900000,283.5700000,283.3200000,283.3900000,621721
US1.SPY,15,20190606,200000,283.3900000,283.7100000,283.3800000,283.5900000,974702
US1.SPY,15,20190606,201500,283.6000000,283.7200000,283.5175000,283.7000000,688388
US1.SPY,15,20190606,203000,283.7000000,283.7399000,283.4500000,283.6600000,728245
US1.SPY,15,20190606,204500,283.6500000,283.7800000,283.5700000,283.7350000,765524
US1.SPY,15,20190606,210000,283.7360000,283.7700000,283.6665000,283.7338000,418317
US1.SPY,15,20190606,211500,283.7300000,283.8900000,283.5200000,283.8600000,850178
US1.SPY,15,20190606,213000,283.8500000,283.9200000,283.7100000,283.7500000,566871
US1.SPY,15,20190606,214500,283.7400000,284.6300000,283.7150000,284.5790000,2661596
US1.SPY,15,20190606,220000,284.5750000,284.6400000,284.1300000,284.1900000,1703165
US1.SPY,15,20190606,221500,284.2000000,284.4900000,284.1100000,284.4550000,1362027
US1.SPY,15,20190606,223000,284.4600000,285.0800000,284.4200000,284.9999000,2865684
US1.SPY,15,20190606,224500,284.9900000,285.5500000,284.8900000,284.9300000,4188018
US1.SPY,15,20190606,230000,284.9200000,285.2000000,284.5100000,284.6800000,7222511
US1.SPY,15,20190606,231500,284.6750000,284.7500000,284.6750000,284.7500000,28789
US1.SPY,15,20190607,164500,285.9300000,286.9654000,285.7400000,286.6550000,3835274
US1.SPY,15,20190607,170000,286.6500000,287.1000000,286.5800000,287.0500000,3471537
US1.SPY,15,20190607,171500,287.0600000,287.4500000,287.0100000,287.0100000,3054063
US1.SPY,15,20190607,173000,287.0100000,287.4300000,287.0000000,287.3900000,2109310
US1.SPY,15,20190607,174500,287.4000000,288.1800000,287.3900000,288.1500000,2861678
US1.SPY,15,20190607,180000,288.1450000,288.7400000,287.9900000,288.7300000,2944875
US1.SPY,15,20190607,181500,288.7300000,288.8500000,287.9900000,288.0300000,3254963
US1.SPY,15,20190607,183000,288.0250000,288.2900000,287.8100000,287.8500000,2294362
US1.SPY,15,20190607,184500,287.8500000,288.0600000,287.7000000,287.9900000,1590798
US1.SPY,15,20190607,190000,288.0100000,288.1600000,287.8000000,287.8500000,1002717
US1.SPY,15,20190607,191500,287.8500000,288.0000000,287.6300000,287.9500000,1512394
US1.SPY,15,20190607,193000,287.9600000,288.1600000,287.8300000,288.1468000,906461
US1.SPY,15,20190607,194500,288.1400000,288.2500000,287.9300000,288.2200000,1323390
US1.SPY,15,20190607,200000,288.2200000,288.5000000,288.0900000,288.5000000,998117
US1.SPY,15,20190607,201500,288.4900000,288.5900000,288.2300000,288.3300000,990592
US1.SPY,15,20190607,203000,288.3350000,288.4800000,287.9200000,288.0800000,1085468
US1.SPY,15,20190607,204500,288.0950000,288.3800000,288.0700000,288.3425000,848193
US1.SPY,15,20190607,210000,288.3500000,288.3600000,288.0700000,288.3000000,798467
US1.SPY,15,20190607,211500,288.2950000,288.2950000,287.9900000,288.1900000,885986
US1.SPY,15,20190607,213000,288.1850000,288.3800000,288.0800000,288.1950000,1293857
US1.SPY,15,20190607,214500,288.2000000,288.3200000,288.1100000,288.2000000,1133801
US1.SPY,15,20190607,220000,288.1900000,288.2400000,287.7200000,287.7600000,1670869
US1.SPY,15,20190607,221500,287.7550000,288.0800000,287.7500000,288.0500000,1429798
US1.SPY,15,20190607,223000,288.0600000,288.2800000,287.8700000,288.2100000,1272467
US1.SPY,15,20190607,224500,288.2000000,288.2800000,287.9300000,287.9300000,2168787
US1.SPY,15,20190607,230000,287.9350000,287.9450000,287.5101000,287.5900000,6981046
US1.SPY,15,20190607,231500,287.6100000,287.6500000,287.6000000,287.6000000,20265
US1.SPY,15,20190610,164500,289.3700000,289.8200000,289.1600000,289.7200000,4107440
US1.SPY,15,20190610,170000,289.7200000,289.8500000,289.2900000,289.6800000,1884970
US1.SPY,15,20190610,171500,289.6850000,289.9600000,289.5200000,289.9100000,2055806
US1.SPY,15,20190610,173000,289.9100000,290.0400000,289.7100000,289.8950000,1909322
US1.SPY,15,20190610,174500,289.8900000,290.0900000,289.6800000,290.0500000,1958924
US1.SPY,15,20190610,180000,290.0600000,290.1900000,289.9406000,289.9600000,1183300
US1.SPY,15,20190610,181500,289.9700000,290.3200000,289.9300000,290.2400000,1352110
US1.SPY,15,20190610,183000,290.2350000,290.3000000,290.0900000,290.1850000,963922
US1.SPY,15,20190610,184500,290.1800000,290.6900000,290.1800000,290.6800000,1835945
US1.SPY,15,20190610,190000,290.6800000,290.8200000,290.5700000,290.6903000,1587447
US1.SPY,15,20190610,191500,290.7000000,290.7500000,290.3800000,290.4200000,1909456
US1.SPY,15,20190610,193000,290.4100000,290.5000000,290.0700000,290.1500000,1566449
US1.SPY,15,20190610,194500,290.1400000,290.1450000,289.8300000,290.0600000,1711256
US1.SPY,15,20190610,200000,290.0544000,290.0544000,289.8000000,289.8200000,927855
US1.SPY,15,20190610,201500,289.8200000,290.2400000,289.8200000,290.0800000,1140774
US1.SPY,15,20190610,203000,290.0700000,290.1500000,289.8400000,289.9000000,739305
US1.SPY,15,20190610,204500,289.8900000,290.0700000,289.6500000,289.6700000,1107747
US1.SPY,15,20190610,210000,289.6700000,289.7485000,289.5100000,289.6700000,975668
US1.SPY,15,20190610,211500,289.6600000,289.6800000,289.0636000,289.1800000,2332770
US1.SPY,15,20190610,213000,289.1700000,289.4500000,288.9200000,289.3724000,2130693
US1.SPY,15,20190610,214500,289.3700000,289.6000000,289.3200000,289.5400000,1147964
US1.SPY,15,20190610,220000,289.5500000,289.7400000,289.5100000,289.7000000,753964
US1.SPY,15,20190610,221500,289.7000000,289.8100000,289.4300000,289.4700000,1065646
US1.SPY,15,20190610,223000,289.4700000,289.6900000,289.2089000,289.2500000,1158994
US1.SPY,15,20190610,224500,289.2600000,289.7000000,289.1200000,289.2700000,2308407
US1.SPY,15,20190610,230000,289.2800000,289.3300000,288.8734000,288.9700000,5663461
US1.SPY,15,20190610,231500,288.9700000,288.9800000,288.9300000,288.9305000,44344
US1.SPY,15,20190611,164500,290.9900000,291.3900000,290.3200000,290.8800000,542003
US1.SPY,15,20190611,170000,290.8800000,291.0600000,290.5300000,290.5700000,203486
US1.SPY,15,20190611,171500,290.5900000,290.8100000,289.9900000,290.2400000,278612
US1.SPY,15,20190611,173000,290.2400000,290.5600000,290.1450000,290.5500000,185299
US1.SPY,15,20190611,174500,290.5500000,290.5500000,289.7400000,289.7400000,181639
US1.SPY,15,20190611,180000,289.7600000,289.9900000,289.3800000,289.7300000,338510
US1.SPY,15,20190611,181500,289.7300000,289.9400000,289.5700000,289.7600000,142309
US1.SPY,15,20190611,183000,289.7500000,289.9700000,289.5400000,289.5900000,146433
US1.SPY,15,20190611,184500,289.6300000,289.6900000,289.0600000,289.1600000,266142
US1.SPY,15,20190611,190000,289.1300000,289.3900000,289.0700000,289.1800000,186429
US1.SPY,15,20190611,191500,289.1800000,289.2300000,288.5600000,288.6700000,188858
US1.SPY,15,20190611,193000,288.6600000,288.7900000,288.5100000,288.6000000,146250
US1.SPY,15,20190611,194500,288.6000000,288.8750000,288.5700000,288.6500000,94161
US1.SPY,15,20190611,200000,288.6500000,288.7700000,288.2000000,288.2400000,157241
US1.SPY,15,20190611,201500,288.2300000,288.5900000,288.1900000,288.5800000,113343
US1.SPY,15,20190611,203000,288.5700000,288.7200000,288.3600000,288.5200000,111308
US1.SPY,15,20190611,204500,288.5100000,288.8100000,288.3500000,288.7800000,125785
US1.SPY,15,20190611,210000,288.7900000,289.1700000,288.6500000,289.1400000,127000
US1.SPY,15,20190611,211500,289.1500000,289.4600000,289.1400000,289.3600000,269816
US1.SPY,15,20190611,213000,289.3700000,289.3800000,289.1300000,289.1600000,77370
US1.SPY,15,20190611,214500,289.1550000,289.1600000,288.6000000,288.7600000,132087
US1.SPY,15,20190611,220000,288.7300000,288.7500000,288.5100000,288.7200000,121819
US1.SPY,15,20190611,221500,288.7100000,288.8800000,288.3800000,288.7000000,165903
US1.SPY,15,20190611,223000,288.7300000,288.8200000,288.5400000,288.7600000,93914
US1.SPY,15,20190611,224500,288.7500000,289.1200000,288.6600000,288.9100000,159453
US1.SPY,15,20190611,230000,288.9100000,289.0500000,288.7300000,288.8900000,393809
US1.SPY,15,20190612,164500,288.6500000,289.2600000,288.4100000,288.9700000,504415
US1.SPY,15,20190612,170000,288.9800000,289.1400000,288.6400000,288.8300000,223822
US1.SPY,15,20190612,171500,288.8500000,288.9700000,288.4800000,288.5400000,176228
US1.SPY,15,20190612,173000,288.5350000,288.6500000,288.2000000,288.2600000,183900
US1.SPY,15,20190612,174500,288.2600000,288.6800000,288.0400000,288.5100000,240115
US1.SPY,15,20190612,180000,288.5300000,288.8400000,288.3200000,288.3200000,186769
US1.SPY,15,20190612,181500,288.3200000,288.5000000,288.1300000,288.1750000,136517
US1.SPY,15,20190612,183000,288.2100000,288.4700000,288.1400000,288.3300000,104651
US1.SPY,15,20190612,184500,288.3100000,288.5300000,287.9600000,288.1100000,259970
US1.SPY,15,20190612,190000,288.1100000,288.1500000,287.8400000,287.8400000,93199
US1.SPY,15,20190612,191500,287.8500000,288.1800000,287.8500000,287.9000000,123643
US1.SPY,15,20190612,193000,287.8800000,288.3900000,287.8200000,288.2900000,178143
US1.SPY,15,20190612,194500,288.3200000,288.4000000,288.1600000,288.2200000,63688
US1.SPY,15,20190612,200000,288.2300000,288.5700000,288.2300000,288.4200000,99940
US1.SPY,15,20190612,201500,288.4600000,288.5550000,288.2400000,288.2900000,80929
US1.SPY,15,20190612,203000,288.2900000,288.4000000,288.2200000,288.3700000,40933
US1.SPY,15,20190612,204500,288.3900000,288.4100000,288.1150000,288.2100000,91021
US1.SPY,15,20190612,210000,288.2300000,288.4200000,288.2300000,288.3800000,71016
US1.SPY,15,20190612,211500,288.4000000,288.4200000,288.1400000,288.1900000,80732
US1.SPY,15,20190612,213000,288.2200000,288.2500000,288.0200000,288.1600000,69757
US1.SPY,15,20190612,214500,288.1600000,288.3800000,288.0600000,288.3600000,88704
US1.SPY,15,20190612,220000,288.3600000,288.5500000,288.3500000,288.4100000,92506
US1.SPY,15,20190612,221500,288.4200000,288.4600000,288.2550000,288.4400000,79278
US1.SPY,15,20190612,223000,288.4400000,288.4550000,288.2100000,288.2100000,66033
US1.SPY,15,20190612,224500,288.2200000,288.3100000,288.0700000,288.0800000,121611
US1.SPY,15,20190612,230000,288.0800000,288.3900000,288.0700000,288.3500000,331132
US1.SPY,15,20190613,164500,289.4000000,289.8600000,289.1600000,289.8050000,440186
US1.SPY,15,20190613,170000,289.8100000,289.9700000,289.6200000,289.6900000,222612
US1.SPY,15,20190613,171500,289.7400000,289.8200000,288.8800000,289.1800000,244627
US1.SPY,15,20190613,173000,289.1800000,289.5000000,289.0600000,289.5000000,184849
US1.SPY,15,20190613,174500,289.5100000,289.6400000,289.1800000,289.3500000,198463
US1.SPY,15,20190613,180000,289.3450000,289.4000000,288.9000000,288.9500000,170023
US1.SPY,15,20190613,181500,288.9700000,289.2100000,288.6300000,289.0000000,183080
US1.SPY,15,20190613,183000,289.0200000,289.1800000,288.7900000,289.1600000,135357
US1.SPY,15,20190613,184500,289.1400000,289.2800000,288.9700000,289.2000000,108177
US1.SPY,15,20190613,190000,289.2400000,289.3500000,289.1650000,289.2700000,90882
US1.SPY,15,20190613,191500,289.2750000,289.5200000,289.2100000,289.3500000,103305
US1.SPY,15,20190613,193000,289.3500000,289.4000000,289.0600000,289.0600000,75319
US1.SPY,15,20190613,194500,289.0600000,289.4300000,289.0200000,289.4300000,123615
US1.SPY,15,20190613,200000,289.4250000,289.7000000,289.4250000,289.7000000,101752
US1.SPY,15,20190613,201500,289.7050000,289.8700000,289.4850000,289.4850000,152864
US1.SPY,15,20190613,203000,289.4850000,289.6500000,289.4850000,289.5800000,86021
US1.SPY,15,20190613,204500,289.6400000,289.6700000,289.4200000,289.4400000,46138
US1.SPY,15,20190613,210000,289.4200000,289.6000000,289.3700000,289.5500000,82260
US1.SPY,15,20190613,211500,289.5400000,289.5900000,289.3400000,289.4500000,51074
US1.SPY,15,20190613,213000,289.4500000,289.4800000,289.0300000,289.3500000,194118
US1.SPY,15,20190613,214500,289.3400000,289.3700000,288.9200000,289.3700000,141715
US1.SPY,15,20190613,220000,289.3900000,289.3900000,289.1400000,289.2200000,68830
US1.SPY,15,20190613,221500,289.1600000,289.2150000,288.7450000,288.8000000,184766
US1.SPY,15,20190613,223000,288.8000000,288.8900000,288.6200000,288.8900000,116543
